PROV90;Lower Allegheny;Lower Allegheny;Lower Allegheny;;Lower Allegheny;;;;;;;;;x
PROV91;Erie;Erie;Erie;;Erie;;;;;;;;;x
PROV92;Wheeling;Wheeling;Wheeling;;Wheeling;;;;;;;;;x
PROV93;Bull Run;Bull Run;Bull Run;;Bull Run;;;;;;;;;x
PROV94;Monongalia;Monongalia;Monongalia;;Monongalia;;;;;;;;;x
PROV95;Kanawha;Kanawha;Kanawha;;Kanawha;;;;;;;;;x
PROV96;Tug Fork;Tug Fork;Tug Fork;;Tug Fork;;;;;;;;;x
PROV97;Jefferson Forest;Jefferson Forest;Jefferson Forest;;Jefferson Forest;;;;;;;;;x
PROV98;Galax;Galax;Galax;;Galax;;;;;;;;;x
PROV99;Unifour;Unifour;Unifour;;Unifour;;;;;;;;;x
PROV100;Land-of-Sky;Land-of-Sky;Land-of-Sky;;Land-of-Sky;;;;;;;;;x
PROV101;Ashtabula;Ashtabula;Ashtabula;;Ashtabula;;;;;;;;;x
PROV102;Cuyahoga;Cuyahoga;Cuyahoga;;Cuyahoga;;;;;;;;;x
PROV103;Akron;Akron;Akron;;Akron;;;;;;;;;x
PROV104;Mahoning;Mahoning;Mahoning;;Mahoning;;;;;;;;;x
PROV105;Muskingum;Muskingum;Muskingum;;Muskingum;;;;;;;;;x
PROV106;Susquehannock;Susquehannock;Susquehannock;;Susquehannock;;;;;;;;;x
PROV107;Pottsville;Pottsville;Pottsville;;Pottsville;;;;;;;;;x
PROV108;Toledo;Toledo;Toledo;;Toledo;;;;;;;;;x
PROV109;Black Swamp;Black Swamp;Black Swamp;;Black Swamp;;;;;;;;;x
PROV110;Licking;Licking;Licking;;Licking;;;;;;;;;x
PROV111;Columbus;Columbus;Columbus;;Columbus;;;;;;;;;x
PROV112;Chillicothe;Chillicothe;Chillicothe;;Chillicothe;;;;;;;;;x
PROV113;Maumee;Maumee;Maumee;;Maumee;;;;;;;;;x
PROV114;Marion;Marion;Marion;;Marion;;;;;;;;;x
PROV115;Lima;Lima;Lima;;Lima;;;;;;;;;x
PROV116;Scioto;Scioto;Scioto;;Scioto;;;;;;;;;x
PROV117;Dayton;Dayton;Dayton;;Dayton;;;;;;;;;x
PROV118;Detroit;Detroit;Detroit;;Detroit;;;;;;;;;x
PROV119;Washtenaw;Washtenaw;Washtenaw;;Washtenaw;;;;;;;;;x
PROV120;Fort Wayne;Fort Wayne;Fort Wayne;;Fort Wayne;;;;;;;;;x
PROV121;Cincinnati;Cincinnati;Cincinnati;;Cincinnati;;;;;;;;;x
PROV122;Covington;Covington;Covington;;Covington;;;;;;;;;x
PROV123;White Mountain;White Mountain;White Mountain;;White Mountain;;;;;;;;;x
PROV124;Coos;Coos;Coos;;Coos;;;;;;;;;x
PROV125;Mahoosuc;Mahoosuc;Mahoosuc;;Mahoosuc;;;;;;;;;x
PROV126;Belknap Lakes;Belknap Lakes;Belknap Lakes;;Belknap Lakes;;;;;;;;;x
PROV127;Sebago;Sebago;Sebago;;Sebago;;;;;;;;;x
PROV128;Kennebec;Kennebec;Kennebec;;Kennebec;;;;;;;;;x
PROV129;Currituck;Currituck;Currituck;;Currituck;;;;;;;;;x
PROV130;Dare;Dare;Dare;;Dare;;;;;;;;;x
PROV131;Carteret;Carteret;Carteret;;Carteret;;;;;;;;;x
PROV132;Lejeune;Lejeune;Lejeune;;Lejeune;;;;;;;;;x
PROV133;Greenville;Greenville;Greenville;;Greenville;;;;;;;;;x
PROV134;Chowan;Chowan;Chowan;;Chowan;;;;;;;;;x
PROV135;Cape Fear;Cape Fear;Cape Fear;;Cape Fear;;;;;;;;;x
PROV136;Cheraw;Cheraw;Cheraw;;Cheraw;;;;;;;;;x
PROV137;Fayetteville;Fayetteville;Fayetteville;;Fayetteville;;;;;;;;;x
PROV138;Roanoke Rapids;Roanoke Rapids;Roanoke Rapids;;Roanoke Rapids;;;;;;;;;x
PROV139;Raleigh;Raleigh;Raleigh;;Raleigh;;;;;;;;;x
PROV140;Durham;Durham;Durham;;Durham;;;;;;;;;x
PROV141;Chapel Hill;Chapel Hill;Chapel Hill;;Chapel Hill;;;;;;;;;x
PROV142;Catawba;Catawba;Catawba;;Catawba;;;;;;;;;x
PROV143;Metrolina;Metrolina;Metrolina;;Metrolina;;;;;;;;;x
PROV144;Piedmont-Triad;Piedmont-Triad;Piedmont-Triad;;Piedmont-Triad;;;;;;;;;x
PROV145;Holston;Holston;Holston;;Holston;;;;;;;;;x
PROV146;Green River;Green River;Green River;;Green River;;;;;;;;;x
PROV147;Keowee;Keowee;Keowee;;Keowee;;;;;;;;;x
PROV148;Chattahoochee;Chattahoochee;Chattahoochee;;Chattahoochee;;;;;;;;;x
PROV149;Atlanta;Atlanta;Atlanta;;Atlanta;;;;;;;;;x
PROV150;Athens;Athens;Athens;;Athens;;;;;;;;;x
PROV151;Knox;Knox;Knox;;Knox;;;;;;;;;x
PROV152;Upcountry;Upcountry;Upcountry;;Upcountry;;;;;;;;;x
PROV153;Wateree;Wateree;Wateree;;Wateree;;;;;;;;;x
PROV154;Congaree;Congaree;Congaree;;Congaree;;;;;;;;;x
PROV155;Greenwood;Greenwood;Greenwood;;Greenwood;;;;;;;;;x
PROV156;Chattanooga;Chattanooga;Chattanooga;;Chattanooga;;;;;;;;;x
PROV157;Augusta;Augusta;Augusta;;Augusta;;;;;;;;;x
PROV158;Savannah;Savannah;Savannah;;Savannah;;;;;;;;;x
PROV159;Ogeechee;Ogeechee;Ogeechee;;Ogeechee;;;;;;;;;x
PROV160;Salkehatchie;Salkehatchie;Salkehatchie;;Salkehatchie;;;;;;;;;x
PROV161;Saluda;Saluda;Saluda;;Saluda;;;;;;;;;x
PROV162;Edisto;Edisto;Edisto;;Edisto;;;;;;;;;x
PROV163;Beaufort;Beaufort;Beaufort;;Beaufort;;;;;;;;;x
PROV164;Charleston;Charleston;Charleston;;Charleston;;;;;;;;;x
PROV165;Grand Strand;Grand Strand;Grand Strand;;Grand Strand;;;;;;;;;x
PROV166;Pee Dee;Pee Dee;Pee Dee;;Pee Dee;;;;;;;;;x
PROV167;Greensburg;Greensburg;Greensburg;;Greensburg;;;;;;;;;x
PROV168;Southold;Southold;Southold;;Southold;;;;;;;;;x
PROV169;Gary;Gary;Gary;;Gary;;;;;;;;;x
PROV170;Chicago;Chicago;Chicago;;Chicago;;;;;;;;;x
PROV171;Port Huron;Port Huron;Port Huron;;Port Huron;;;;;;;;;x
PROV172;Flint;Flint;Flint;;Flint;;;;;;;;;x
PROV173;The Thumb;The Thumb;The Thumb;;The Thumb;;;;;;;;;x
PROV174;Saginaw;Saginaw;Saginaw;;Saginaw;;;;;;;;;x
PROV175;Tawas;Tawas;Tawas;;Tawas;;;;;;;;;x
PROV176;St. Joseph;St. Joseph;St. Joseph;;St. Joseph;;;;;;;;;x
PROV177;Lansing;Lansing;Lansing;;Lansing;;;;;;;;;x
PROV178;Jacksonopolis;Jacksonopolis;Jacksonopolis;;Jacksonopolis;;;;;;;;;x
PROV179;Kalamazoo;Kalamazoo;Kalamazoo;;Kalamazoo;;;;;;;;;x
PROV180;Holland;Holland;Holland;;Holland;;;;;;;;;x
PROV181;Grand River;Grand River;Grand River;;Grand River;;;;;;;;;x
PROV182;Mount Pleasant;Mount Pleasant;Mount Pleasant;;Mount Pleasant;;;;;;;;;x
PROV183;Urbana;Urbana;Urbana;;Urbana;;;;;;;;;x
PROV184;Manistee;Manistee;Manistee;;Manistee;;;;;;;;;x
PROV185;Cadillac;Cadillac;Cadillac;;Cadillac;;;;;;;;;x
PROV186;Traverse;Traverse;Traverse;;Traverse;;;;;;;;;x
PROV187;Michilimackinac;Michilimackinac;Michilimackinac;;Michilimackinac;;;;;;;;;x
PROV188;Alpena;Alpena;Alpena;;Alpena;;;;;;;;;x
PROV189;Roscommon;Roscommon;Roscommon;;Roscommon;;;;;;;;;x
PROV190;Three Mile Island;Three Mile Island;Three Mile Island;;Three Mile Island;;;;;;;;;x
PROV191;Culpeper;Culpeper;Culpeper;;Culpeper;;;;;;;;;x
PROV192;Bangor;Bangor;Bangor;;Bangor;;;;;;;;;x
PROV193;Mount Desert;Mount Desert;Mount Desert;;Mount Desert;;;;;;;;;x
PROV194;Machias;Machias;Machias;;Machias;;;;;;;;;x
PROV195;Mattawamkeag;Mattawamkeag;Mattawamkeag;;Mattawamkeag;;;;;;;;;x
PROV196;Penobscot;Penobscot;Penobscot;;Penobscot;;;;;;;;;x
PROV197;Skowhegan;Skowhegan;Skowhegan;;Skowhegan;;;;;;;;;x
PROV198;Caribou;Caribou;Caribou;;Caribou;;;;;;;;;x
PROV199;Moosehead;Moosehead;Moosehead;;Moosehead;;;;;;;;;x
PROV200;Katahdin;Katahdin;Katahdin;;Katahdin;;;;;;;;;x
PROV201;Allagash;Allagash;Allagash;;Allagash;;;;;;;;;x
PROV202;St. John Valley;St. John Valley;St. John Valley;;St. John Valley;;;;;;;;;x
PROV203;Oconee;Oconee;Oconee;;Oconee;;;;;;;;;x
PROV204;Sandersville;Sandersville;Sandersville;;Sandersville;;;;;;;;;x
PROV205;Peach;Peach;Peach;;Peach;;;;;;;;;x
PROV206;Hinesville;Hinesville;Hinesville;;Hinesville;;;;;;;;;x
PROV207;Golden Isles;Golden Isles;Golden Isles;;Golden Isles;;;;;;;;;x
PROV208;Dublin;Dublin;Dublin;;Dublin;;;;;;;;;x
PROV209;Decorah;Decorah;Decorah;;Decorah;;;;;;;;;x
PROV210;Dubuque;Dubuque;Dubuque;;Dubuque;;;;;;;;;x
PROV211;Scott;Scott;Scott;;Scott;;;;;;;;;x
PROV212;Cedar;Cedar;Cedar;;Cedar;;;;;;;;;x
PROV213;Shoquoquon;Shoquoquon;Shoquoquon;;Shoquoquon;;;;;;;;;x
PROV214;Cuivre;Cuivre;Cuivre;;Cuivre;;;;;;;;;x
PROV215;Hannibal;Hannibal;Hannibal;;Hannibal;;;;;;;;;x
PROV216;Boone;Boone;Boone;;Boone;;;;;;;;;x
PROV217;Shawano;Shawano;Shawano;;Shawano;;;;;;;;;x
PROV218;Wausau;Wausau;Wausau;;Wausau;;;;;;;;;x
PROV219;Nicolet;Nicolet;Nicolet;;Nicolet;;;;;;;;;x
PROV220;Hodagland;Hodagland;Hodagland;;Hodagland;;;;;;;;;x
PROV221;Uinta Mountains;Uinta Mountains;Uinta Mountains;;Uinta Mountains;;;;;;;;;x
PROV222;Chequamegon;Chequamegon;Chequamegon;;Chequamegon;;;;;;;;;x
PROV223;South Shore;South Shore;South Shore;;South Shore;;;;;;;;;x
PROV224;Duluth;Duluth;Duluth;;Duluth;;;;;;;;;x
PROV225;St. Croix;St. Croix;St. Croix;;St. Croix;;;;;;;;;x
PROV226;Willow;Willow;Willow;;Willow;;;;;;;;;x
PROV227;Chetek;Chetek;Chetek;;Chetek;;;;;;;;;x
PROV228;Matamoros;Matamoros;Matamoros;;Matamoros;;;;;;;;;x
PROV229;San Fernando;San Fernando;San Fernando;;San Fernando;;;;;;;;;x
PROV230;Falcón;Falcón;Falcón;;Falcón;;;;;;;;;x
PROV231;Laredo;Laredo;Laredo;;Laredo;;;;;;;;;x
PROV232;White;White;White;;White;;;;;;;;;x
PROV233;Chicot;Chicot;Chicot;;Chicot;;;;;;;;;x
PROV234;Pine Bluff;Pine Bluff;Pine Bluff;;Pine Bluff;;;;;;;;;x
PROV235;Little Mo;Little Mo;Little Mo;;Little Mo;;;;;;;;;x
PROV236;Little Rock;Little Rock;Little Rock;;Little Rock;;;;;;;;;x
PROV237;Millwood;Millwood;Millwood;;Millwood;;;;;;;;;x
PROV238;Crowley;Crowley;Crowley;;Crowley;;;;;;;;;x
PROV239;Bald Knob;Bald Knob;Bald Knob;;Bald Knob;;;;;;;;;x
PROV240;Conway;Conway;Conway;;Conway;;;;;;;;;x
PROV241;Spring;Spring;Spring;;Spring;;;;;;;;;x
PROV242;Sam's Throne;Sam's Throne;Sam's Throne;;Sam's Throne;;;;;;;;;x
PROV243;Dardanelle;Dardanelle;Dardanelle;;Dardanelle;;;;;;;;;x
PROV244;Fort Smith;Fort Smith;Fort Smith;;Fort Smith;;;;;;;;;x
PROV245;Fay;Fay;Fay;;Fay;;;;;;;;;x
PROV246;Joplin;Joplin;Joplin;;Joplin;;;;;;;;;x
PROV247;Springfield;Springfield;Springfield;;Springfield;;;;;;;;;x
PROV248;Meramec;Meramec;Meramec;;Meramec;;;;;;;;;x
PROV249;Osage;Osage;Osage;;Osage;;;;;;;;;x
PROV250;Moks;Moks;Moks;;Moks;;;;;;;;;x
PROV251;Salina;Salina;Salina;;Salina;;;;;;;;;x
PROV252;Bluffwoods;Bluffwoods;Bluffwoods;;Bluffwoods;;;;;;;;;x
PROV253;Nodaway;Nodaway;Nodaway;;Nodaway;;;;;;;;;x
PROV254;Paho;Paho;Paho;;Paho;;;;;;;;;x
PROV255;Thompson;Thompson;Thompson;;Thompson;;;;;;;;;x
PROV256;Ottumwa;Ottumwa;Ottumwa;;Ottumwa;;;;;;;;;x
PROV257;North Shore;North Shore;North Shore;;North Shore;;;;;;;;;x
PROV258;Kabetogama;Kabetogama;Kabetogama;;Kabetogama;;;;;;;;;x
PROV259;Mesabi;Mesabi;Mesabi;;Mesabi;;;;;;;;;x
PROV260;Pokegama;Pokegama;Pokegama;;Pokegama;;;;;;;;;x
PROV261;Mille Lacs;Mille Lacs;Mille Lacs;;Mille Lacs;;;;;;;;;x
PROV262;Anoka;Anoka;Anoka;;Anoka;;;;;;;;;x
PROV263;Minneapolis;Minneapolis;Minneapolis;;Minneapolis;;;;;;;;;x
PROV264;Cannon;Cannon;Cannon;;Cannon;;;;;;;;;x
PROV265;Roch;Roch;Roch;;Roch;;;;;;;;;x
PROV266;Totouskak;Totouskak;Totouskak;;Totouskak;;;;;;;;;x
PROV267;Saguenay;Saguenay;Saguenay;;Saguenay;;;;;;;;;x
PROV268;Saint-Jean;Saint-Jean;Saint-Jean;;Saint-Jean;;;;;;;;;x
PROV269;Saint-Maurice;Saint-Maurice;Saint-Maurice;;Saint-Maurice;;;;;;;;;x
PROV270;Taureau;Taureau;Taureau;;Taureau;;;;;;;;;x
PROV271;Matawinia;Matawinia;Matawinia;;Matawinia;;;;;;;;;x
PROV272;Haute-Labelle;Haute-Labelle;Haute-Labelle;;Haute-Labelle;;;;;;;;;x
PROV273;Bas-Labelle;Bas-Labelle;Bas-Labelle;;Bas-Labelle;;;;;;;;;x
PROV274;Papineau;Papineau;Papineau;;Papineau;;;;;;;;;x
PROV275;Hull;Hull;Hull;;Hull;;;;;;;;;x
PROV276;Haute-Gatineau;Haute-Gatineau;Haute-Gatineau;;Haute-Gatineau;;;;;;;;;x
PROV277;Pontiac;Pontiac;Pontiac;;Pontiac;;;;;;;;;x
PROV278;Algonquin;Algonquin;Algonquin;;Algonquin;;;;;;;;;x
PROV279;Renfrew;Renfrew;Renfrew;;Renfrew;;;;;;;;;x
PROV280;Rideau;Rideau;Rideau;;Rideau;;;;;;;;;x
PROV281;Bancroft;Bancroft;Bancroft;;Bancroft;;;;;;;;;x
PROV282;Kawartha;Kawartha;Kawartha;;Kawartha;;;;;;;;;x
PROV283;Haliburton;Haliburton;Haliburton;;Haliburton;;;;;;;;;x
PROV284;Sudbury;Sudbury;Sudbury;;Sudbury;;;;;;;;;x
PROV285;Nipissing;Nipissing;Nipissing;;Nipissing;;;;;;;;;x
PROV286;Parry Sound;Parry Sound;Parry Sound;;Parry Sound;;;;;;;;;x
PROV287;Muskoka;Muskoka;Muskoka;;Muskoka;;;;;;;;;x
PROV288;Batchawana;Batchawana;Batchawana;;Batchawana;;;;;;;;;x
PROV289;Bawating;Bawating;Bawating;;Bawating;;;;;;;;;x
PROV290;Manitoulin;Manitoulin;Manitoulin;;Manitoulin;;;;;;;;;x
PROV291;Timiskaming;Timiskaming;Timiskaming;;Timiskaming;;;;;;;;;x
PROV292;La Cloche;La Cloche;La Cloche;;La Cloche;;;;;;;;;x
PROV293;Ivanhoe;Ivanhoe;Ivanhoe;;Ivanhoe;;;;;;;;;x
PROV294;Freeborn;Freeborn;Freeborn;;Freeborn;;;;;;;;;x
PROV295;Prairie Rapids;Prairie Rapids;Prairie Rapids;;Prairie Rapids;;;;;;;;;x
PROV296;Des Moines;Des Moines;Des Moines;;Des Moines;;;;;;;;;x
PROV297;Fort Dodge;Fort Dodge;Fort Dodge;;Fort Dodge;;;;;;;;;x
PROV298;Icaria;Icaria;Icaria;;Icaria;;;;;;;;;x
PROV299;Kanesville;Kanesville;Kanesville;;Kanesville;;;;;;;;;x
PROV300;Titus;Titus;Titus;;Titus;;;;;;;;;x
PROV301;Grayson;Grayson;Grayson;;Grayson;;;;;;;;;x
PROV302;Wichita Falls;Wichita Falls;Wichita Falls;;Wichita Falls;;;;;;;;;x
PROV303;Childress;Childress;Childress;;Childress;;;;;;;;;x
PROV304;Possum;Possum;Possum;;Possum;;;;;;;;;x
PROV305;Brownwood;Brownwood;Brownwood;;Brownwood;;;;;;;;;x
PROV306;Abilene;Abilene;Abilene;;Abilene;;;;;;;;;x
PROV307;Concho;Concho;Concho;;Concho;;;;;;;;;x
PROV308;Petroplex;Petroplex;Petroplex;;Petroplex;;;;;;;;;x
PROV309;Milashison;Milashison;Milashison;;Milashison;;;;;;;;;x
PROV310;Pecos;Pecos;Pecos;;Pecos;;;;;;;;;x
PROV311;Big Bend;Big Bend;Big Bend;;Big Bend;;;;;;;;;x
PROV312;Collinwall;Collinwall;Collinwall;;Collinwall;;;;;;;;;x
PROV313;El Paso;El Paso;El Paso;;El Paso;;;;;;;;;x
PROV314;Dal Paso;Dal Paso;Dal Paso;;Dal Paso;;;;;;;;;x
PROV315;Lowhandle;Lowhandle;Lowhandle;;Lowhandle;;;;;;;;;x
PROV316;Lubbock;Lubbock;Lubbock;;Lubbock;;;;;;;;;x
PROV317;Plainview;Plainview;Plainview;;Plainview;;;;;;;;;x
PROV318;Amarillo;Amarillo;Amarillo;;Amarillo;;;;;;;;;x
PROV319;Kicpahat;Kicpahat;Kicpahat;;Kicpahat;;;;;;;;;x
PROV320;Foss;Foss;Foss;;Foss;;;;;;;;;x
PROV321;Greer;Greer;Greer;;Greer;;;;;;;;;x
PROV322;Fort Sill;Fort Sill;Fort Sill;;Fort Sill;;;;;;;;;x
PROV323;Skeleton;Skeleton;Skeleton;;Skeleton;;;;;;;;;x
PROV324;Niukonska;Niukonska;Niukonska;;Niukonska;;;;;;;;;x
PROV325;Okaysee;Okaysee;Okaysee;;Okaysee;;;;;;;;;x
PROV326;Tallasi;Tallasi;Tallasi;;Tallasi;;;;;;;;;x
PROV327;McAlester;McAlester;McAlester;;McAlester;;;;;;;;;x
PROV328;Kiamichi;Kiamichi;Kiamichi;;Kiamichi;;;;;;;;;x
PROV329;Bryan;Bryan;Bryan;;Bryan;;;;;;;;;x
PROV330;Lakehead;Lakehead;Lakehead;;Lakehead;;;;;;;;;x
PROV331;Nipigon;Nipigon;Nipigon;;Nipigon;;;;;;;;;x
PROV332;Aguasabon;Aguasabon;Aguasabon;;Aguasabon;;;;;;;;;x
PROV333;Pukaskwa;Pukaskwa;Pukaskwa;;Pukaskwa;;;;;;;;;x
PROV334;Michipicoten;Michipicoten;Michipicoten;;Michipicoten;;;;;;;;;x
PROV335;Nagagamisis;Nagagamisis;Nagagamisis;;Nagagamisis;;;;;;;;;x
PROV336;Sierra Madra Occidental;Sierra Madra Occidental;Sierra Madra Occidental;;Sierra Madra Occidental;;;;;;;;;x
PROV337;Socorro;Socorro;Socorro;;Socorro;;;;;;;;;x
PROV338;Sandia;Sandia;Sandia;;Sandia;;;;;;;;;x
PROV339;Santa Fe;Santa Fe;Santa Fe;;Santa Fe;;;;;;;;;x
PROV340;Tucumcari;Tucumcari;Tucumcari;;Tucumcari;;;;;;;;;x
PROV341;Mescalero;Mescalero;Mescalero;;Mescalero;;;;;;;;;x
PROV342;Laverne;Laverne;Laverne;;Laverne;;;;;;;;;x
PROV343;Panhandle;Panhandle;Panhandle;;Panhandle;;;;;;;;;x
PROV344;Topeka;Topeka;Topeka;;Topeka;;;;;;;;;x
PROV345;Independence;Independence;Independence;;Independence;;;;;;;;;x
PROV346;Atchison;Atchison;Atchison;;Atchison;;;;;;;;;x
PROV347;Republic;Republic;Republic;;Republic;;;;;;;;;x
PROV348;Wichita;Wichita;Wichita;;Wichita;;;;;;;;;x
PROV349;Dodge;Dodge;Dodge;;Dodge;;;;;;;;;x
PROV350;Liberal;Liberal;Liberal;;Liberal;;;;;;;;;x
PROV351;Arikaree Breaks;Arikaree Breaks;Arikaree Breaks;;Arikaree Breaks;;;;;;;;;x
PROV352;Hays;Hays;Hays;;Hays;;;;;;;;;x
PROV353;Omaha;Omaha;Omaha;;Omaha;;;;;;;;;x
PROV354;Norfolk;Norfolk;Norfolk;;Norfolk;;;;;;;;;x
